id_str,text,created_at,retweet_count,favorite_count,is_retweet,neg,neu,pos,cmpd
1166467125155905539,The G7 in France was so successful and yet when I came back and read the Corrupt and Fake News and watched numerous networks it was not even recognizable from what actually took place at the Great G7 event!,08-27-2019 21:46:49,17914,77084,False,0.065,0.739,0.195,0.7997
1166466892770549765,Looking forward to being with Dan Bishop in two weeks in North Carolina. His opponent believes in Open Borders and Sanctuary Cities and won’t protect your Second Amendment!  ,08-27-2019 21:45:53,11374,42101,False,0.0,0.903,0.097,0.4389
1166464374900514818,JudgeJeanine Pirro is following up her 1 Best Seller with another book that is destined to also be 1 – “Radicals Resistance and Revenge: The Left's Plot to Remake America.” Out today go get it!,08-27-2019 21:35:53,11675,49192,False,0.09,0.792,0.119,0.2714
1166389407588466690,The Federal Reserve loves watching our manufacturers struggle with their exports to the benefit of other parts of the world. Has anyone looked at what almost all other countries are doing to take advantage of the good old USA? Our Fed has been calling it wrong for too long!,08-27-2019 16:37:59,19832,75325,False,0.09,0.713,0.197,0.7574
1166386916322938880,Messy. John Kerry’s son cut business ties with Hunter Biden over Ukrainian oil deal  ,08-27-2019 16:28:05,14350,0,True,0.277,0.723,0.0,-0.5574
1166382203808440320,Wow! Yet another big storm heading to Puerto Rico. Will it ever end? Congress approved 92 Billion Dollars for Puerto Rico last year an all time record of its kind for “anywhere.”,08-27-2019 16:09:22,14382,65631,False,0.0,0.738,0.262,0.8832
1166361079716503553,The G-7 was a great success for the USA and all. LameStream Media coverage bore NO relationship to what actually happened in France - FAKE NEWS. It was GREAT!,08-27-2019 14:45:26,14882,68656,False,0.205,0.492,0.303,0.7318
1166359891193344000,No bedbugs at Doral. The Radical Left Democrats upon hearing that the perfectly located (for the next G-7) Doral National MIAMI was under consideration for the next G-7 spread that false and nasty rumor. Not nice!,08-27-2019 14:40:42,16377,68498,False,0.189,0.717,0.094,-0.498
1166358721875894272,Starting to look good for the highly respected Prime Minister of the Italian Republic Giuseppe Conte. Represented Italy powerfully at the G-7. Loves his Country greatly  works well with the USA. A very talented man who will hopefully remain Prime Minister!,08-27-2019 14:36:03,11747,52409,False,0.0,0.642,0.358,0.9581
1166357258726498304,I have gotten to know President jairbolsonaro well in our dealings with Brazil. He is working very hard on the Amazon fires and in all respects doing a great job for the people of Brazil - Not easy. He and his country have the full and complete support of the USA!,08-27-2019 14:30:15,25461,121690,False,0.07,0.703,0.226,0.8439
1166353587217285120,Starting to look good for the highly respected Prime Minister of the Italian Republic Giuseppi Conte. Represented Italy powerfully at the G-7. Loves his Country greatly  works well with the USA. A very talented man who will hopefully remain Prime Minister!,08-27-2019 14:15:39,2482,10793,False,0.0,0.642,0.358,0.9581
1166176076952940544,Just returned to Washington from France and the very successful G-7 only to find that the Fake News is still trying to perpetuate the phony story that I wanted to use Nuclear weapons to blow up hurricanes before they reach shore. This is so ridiculous never happened!,08-27-2019 02:30:17,30244,140341,False,0.171,0.736,0.093,-0.6531
1166048146079666176,THANK YOU FRANCE🇺🇸🇫🇷G7Biarritz  ,08-26-2019 18:01:56,18073,85457,False,0.0,0.382,0.618,0.4995
1165963643424530432,Just wrapped up a great meeting with my friend Prime Minister NarendraModi of India at the G7Summit in Biarritz France!  ,08-26-2019 12:26:09,26377,118475,False,0.0,0.691,0.309,0.8221
1165960433683062784,Very productive meeting with Angela Merkel the Chancellor of the Federal Republic of Germany at the G7Summit in Biarritz France!  ,08-26-2019 12:13:24,8993,42035,False,0.0,1.0,0.0,0.0
1165919483191599104,Great respect for the fact that President Xi  his Representatives want “calm resolution.” So impressed that they are willing to come out  state the facts so accurately. This is why he is a great leader  representing a great country. Talks are continuing! ,08-26-2019 09:30:41,16968,68880,False,0.0,0.618,0.382,0.9682
1165918301932916736,The story by Axios that President Trump wanted to blow up large hurricanes with nuclear weapons prior to reaching shore is ridiculous. I never said this. Just more FAKE NEWS!,08-26-2019 09:25:59,25040,102104,False,0.268,0.683,0.049,-0.8409
1165911287328645120,Great meeting this morning with President AlsisiOfficial of Egypt at the Hôtel du Palais in Biarritz France! G7Summit  ,08-26-2019 08:58:07,8663,38252,False,0.0,0.795,0.205,0.6588
1165869638779060224,All Trump Haters and Lovers must watch. Thank you Steve Hilton!  ,08-26-2019 06:12:37,31380,91460,False,0.184,0.46,0.356,0.4574
1165865476192292864,SteveHiltonx “The Democrats statements about Donald Trump are lies. Here are the Facts.” I will soon be posting the entire segment. Too much positive news too many good things to Tweet. PLEASE BE SURE TO WATCH! Thank you Steve Hilton for being a real pro and not being afraid!,08-26-2019 05:56:04,14216,58116,False,0.047,0.69,0.263,0.9161
1165770908767621120,Congratulations to Louisiana’s Champions. See you at the White House!  ,08-25-2019 23:40:18,12858,64557,False,0.0,0.513,0.487,0.8221
1165768437353738240,My Stock Market gains must be judged from the day after the Election November 9 2016 where the Market went up big after the win and because of the win. Had my opponent won CRASH!,08-25-2019 23:30:29,16592,80082,False,0.074,0.625,0.301,0.89
1165764325908180992,No we actually had a very good and productive meeting. Nice!  ,08-25-2019 23:14:08,12543,58917,False,0.142,0.452,0.406,0.623
1165763483322834944,In France we are all laughing at how knowingly inaccurate the U.S. reporting of events and conversations at the G-7 is. These Leaders and many others are getting a major case study of Fake News at it’s finest! They’ve got it all wrong from Iran to China Tariffs to Boris!,08-25-2019 23:10:47,22858,86619,False,0.121,0.822,0.057,-0.555
1165760707104653312,“The more we learn about SpyGate targeting of Trump the worse it looks for the Obama adminis…,08-25-2019 22:59:46,11232,0,True,0.162,0.838,0.0,-0.4767
1165760607376695296,JW announced that U.S. District Court Judge ordered the FBI to conduct a search w/in 60 days for records of communicatio…,08-25-2019 22:59:22,7113,0,True,0.0,0.851,0.149,0.516
1165760338958045185,Judicial Watch Director of Investigation Chris Farrell joins SebGorka on America First to discuss the federal court he…,08-25-2019 22:58:18,5767,0,True,0.0,1.0,0.0,0.0
1165760185689731072,JW announced it received records of 14 referrals of FBI employees to the organization’s Office of Professional Responsib…,08-25-2019 22:57:41,8134,0,True,0.0,0.836,0.164,0.516
1165759543097221120,Dozens of foreign nationals with shady backgrounds have vanished from the FBI’s radar after the agency brought them to t…,08-25-2019 22:55:08,9141,0,True,0.0,1.0,0.0,0.0
1165759417138069505,Americans need an Intelligence Committee that can be trusted and Representative AdamSchiff has proven that he cannot b…,08-25-2019 22:54:38,15147,0,True,0.0,0.721,0.279,0.7351
1165754973692391425,A Judicial Watch lawsuit forced the state of California to begin removing more than 1.5 million potentially invalid name…,08-25-2019 22:36:59,9314,0,True,0.234,0.766,0.0,-0.5994
1165706256096604166,Great meetings at the G7 in Biarritz France! G7Biarritz  ,08-25-2019 19:23:23,8675,37035,False,0.0,0.646,0.354,0.6588
1165695030939402240,Thank you Eric. So true!  ,08-25-2019 18:38:47,11245,46511,False,0.0,0.319,0.681,0.7512
1165694689036492805,The question I was asked most today by fellow World Leaders who think the USA is doing so well and is stronger than e…,08-25-2019 18:37:26,42001,0,True,0.0,0.797,0.203,0.6532
1165694542638505984,USMCA make it bipartisan. Everybody wants it!  ,08-25-2019 18:36:51,9116,37011,False,0.0,1.0,0.0,0.0
1165694074994581504,Jesse  Emma Great News. Congratulations!!!!!  ,08-25-2019 18:34:59,6974,40186,False,0.0,0.432,0.568,0.7405
1165693360729800704,"""It has 3 parts—agriculture industrial tariffs and digital trade .…",08-25-2019 18:32:09,8871,0,True,0.0,1.0,0.0,0.0
1165693252797755392,"""We have excess corn in various parts of our country with our farmers because China did not do what they said they were goi…",08-25-2019 18:31:43,17347,0,True,0.0,1.0,0.0,0.0
1165693109323218944,President Trump never stops working on behalf of the American people! 🇺🇸  ,08-25-2019 18:31:09,10771,0,True,0.0,0.708,0.292,0.5478
1165693064465326080,"""Our relationship with Prime Minister AbeShinzo and Japan has been I think the best it's ever been."" —President realDon…",08-25-2019 18:30:58,7597,0,True,0.0,0.802,0.198,0.6369
1165692954297565184,"""Thus far this has been really a great G7. And I want to congratulate France."" G7Biarritz htt…",08-25-2019 18:30:32,7070,0,True,0.0,0.574,0.426,0.8357
1165692715763257349,President Trump met with Prime Minister BorisJohnson to discuss the special relationship between the United Sta…,08-25-2019 18:29:35,5772,0,True,0.0,0.718,0.282,0.6705
1165692401320546309,Happy Birthday Vince!  ,08-25-2019 18:28:20,7455,39290,False,0.0,0.334,0.666,0.6114
1165677808896507904,The question I was asked most today by fellow World Leaders who think the USA is doing so well and is stronger than ever before happens to be “Mr. President why does the American media hate your Country so much? Why are they rooting for it to fail?”,08-25-2019 17:30:21,42001,155594,False,0.069,0.824,0.107,0.2503
1165665242476466176,Who’s 1st leader POTUS chose to sit with for bilat here at G7 in Biarritz? UK’s new prime minister Boris Johnson. “…,08-25-2019 16:40:25,6610,0,True,0.0,1.0,0.0,0.0
1165664682952163328,Big Trade Deal just agreed to with Prime Minister Abe of Japan. Will be great for our Farmers Ranchers and more. Really big Corn purchase!,08-25-2019 16:38:12,16551,70684,False,0.0,0.78,0.22,0.7574
1165663961062133761,So donnabrazile gives Crooked Hillary the Questions and now she’s on FoxNews!,08-25-2019 16:35:19,13529,51284,False,0.0,1.0,0.0,0.0
1165654684486389760,Rasmussen at 50%. MediaBuzzFNC  FoxNews are only getting worse! Now donnabrazile  others on Fox. Not what it used to be!  ,08-25-2019 15:58:28,9023,35656,False,0.162,0.838,0.0,-0.5696
1165652674705969152,Happy Birthday Regis a truly special man!,08-25-2019 15:50:29,7089,48563,False,0.0,0.238,0.762,0.8622
1165651928400838656,Happy Birthday Sean!  ,08-25-2019 15:47:31,12907,74981,False,0.0,0.334,0.666,0.6114
1165646331207135234,"President Trump and Prime Minister AbeShinzo announced a trade deal. ""This is a tremendous deal for…",08-25-2019 15:25:16,14610,0,True,0.0,1.0,0.0,0.0
1165535548766920704,Great working breakfast this morning with Prime Minister BorisJohnson at the Hôtel du Palais in Biarritz France! G7Biarritz  ,08-25-2019 08:05:04,11632,51561,False,0.0,0.795,0.205,0.6588
1165500375870427136,Such False and Inaccurate reporting thus far on the G-7. The Fake News knows this but they can’t help themselves! Leaving now to have breakfast with Boris J.,08-25-2019 05:45:18,14731,70783,False,0.064,0.815,0.12,0.4199
1165499461268836352,bad Economic times the worse the better anything to make my Election more difficult to win. Well we are having very good meetings the Leaders are getting along very well and our Country economically is doing great - the talk of the world!,08-25-2019 05:41:40,19240,95816,False,0.153,0.537,0.31,0.8641
1165499459259772928,Before I arrived in France the Fake and Disgusting News was saying that relations with the 6 others countries in the G-7 are very tense and that the two days of meetings will be a disaster. Just like they are trying to force a Recession they are trying to “will” America into..,08-25-2019 05:41:39,23043,107222,False,0.266,0.693,0.041,-0.9273
1165400505222389766,The Media is destroying the Free Press! Mark Levin. So True!,08-24-2019 23:08:27,19091,82563,False,0.188,0.419,0.393,0.5994
1165396581836840961,Thank you both. Sooo nice!  ,08-24-2019 22:52:51,19617,91903,False,0.0,0.349,0.651,0.68
1165396410021437442,France and President EmmanuelMacron have done a really great job thus far with a very important G-7. Lunch with Emmanuel was the best meeting we have yet had. Likewise evening meeting with World Leaders went very well. Progress being made!,08-24-2019 22:52:10,11832,54236,False,0.0,0.667,0.333,0.9473
1165395942792712196,AMERICA IS OPEN FOR BUSINESS! Thanks to Trump’s pro-growth policies small businesses are thriving and Americans are…,08-24-2019 22:50:19,7179,0,True,0.0,0.834,0.166,0.4926
1165395892989562885,President Trump and Prime Minister BorisJohnson catching up with each other tonight in France! G7Biarritz  https…,08-24-2019 22:50:07,8366,0,True,0.0,1.0,0.0,0.0
1165395708595331077,Our great Economy is the talk of everyone!,08-24-2019 22:49:23,15650,81117,False,0.0,0.614,0.386,0.6588
1165395410787196929,France and President EmanuelMacrone have done a really great job thus far with a very important G-7. Lunch with Emanuel was the best meeting we have yet had. Likewise evening meeting with World Leaders went very well. Progress being made!,08-24-2019 22:48:12,666,2651,False,0.0,0.667,0.333,0.9473
1165383287776452608,President Trump and FLOTUS are in France for G7Biarritz!  ,08-24-2019 22:00:02,8765,0,True,0.0,1.0,0.0,0.0
1165286432308695040,North Carolina Governor Cooper Vetoed a Bill that would have required Sheriffs to cooperate with Ice. This is a terrible decision for the great people of North Carolina. He should reverse his decision and get back to the basics of fighting crime!,08-24-2019 15:35:10,21059,77622,False,0.19,0.727,0.083,-0.6476
1165283849447845888,Looking forward to helping New York City and Governor andrewcuomo complete the long anticipated and partially built Second Avenue Subway. Would be extended to East 125th Street in Harlem. Long in the making they now have the team that can get it done!,08-24-2019 15:24:54,9785,45184,False,0.0,0.944,0.056,0.3595
1165283265424629760,Just had lunch with French President EmmanuelMacron. Many good things are happening for both of our countries. Big weekend with other world leaders!,08-24-2019 15:22:35,11103,55908,False,0.0,0.873,0.127,0.4926
1165281416206266368,“Face It You Probably Got A Tax Cut!” This was a New York Times headline and it is very true. If Republicans take back the House and keep the Senate and Presidency one of our first acts will be to approve a major middle income Tax Cut! Democrats only want to raise your taxes!,08-24-2019 15:15:14,22104,82975,False,0.038,0.867,0.095,0.4886
1165279813072031745,Just had lunch with French President EmanuelMacrone. Many good things are happening for both of our countries. Big weekend with other world leaders!,08-24-2019 15:08:51,1749,7778,False,0.0,0.873,0.127,0.4926
1165277725541765120,When I looked up to the sky and jokingly said “I am the chosen one” at a press conference two days ago referring to taking on Trade with China little did I realize that the media would claim that I had a “Messiah complex.” They knew I was kidding being sarcastic and just....,08-24-2019 15:00:34,26741,136543,False,0.041,0.93,0.029,-0.1531
1165277727123025920,having fun. I was smiling as I looked up and around. The MANY reporters with me were smiling also. They knew the TRUTH...And yet when I saw the reporting CNN MSNBC and other Fake News outlets covered it as serious news  me thinking of myself as the Messiah. No more trust!,08-24-2019 15:00:34,21192,115039,False,0.109,0.675,0.217,0.8217
1165111122510237696,For all of the Fake News Reporters that don’t have a clue as to what the law is relative to Presidential powers China etc. try looking at the Emergency Economic Powers Act of 1977. Case closed!,08-24-2019 03:58:32,23571,91740,False,0.154,0.846,0.0,-0.7177
1165074050273677312,Such a sad and pathetic fall for CNN and Jeff Z!  ,08-24-2019 01:31:14,15128,61213,False,0.47,0.53,0.0,-0.7959
1165073591999877122,Thursday August 22nd Fox News had a commanding lead over MSNBC and CNN in total viewers with the most-watched h…,08-24-2019 01:29:25,5775,0,True,0.0,1.0,0.0,0.0
1165073304476180481,fired for lying to the FBI caught by the Inspector General for unauthorized media leaks and—worst of a…,08-24-2019 01:28:16,20236,0,True,0.304,0.696,0.0,-0.7906
1165071131608571904,Other good polls also in fifties despite only Fake News and then phony polls by A.P. CNN NBC and as always Fox who were WAY OFF on 2016 Election!  ,08-24-2019 01:19:38,12205,50733,False,0.0,0.825,0.175,0.6952
1165069238186496000,U.S. jobless claims fell even more than expected last week. 👊  ,08-24-2019 01:12:06,8963,0,True,0.0,1.0,0.0,0.0
1165069014609080321,"The Flores agreement is a catch-22—creating ""an enormous incentive for adult migrants to bring kids along even if the jour…",08-24-2019 01:11:13,6042,0,True,0.0,0.749,0.251,0.6908
1165068910288351234,This month President Trump released a major decision to protect energy workers maintain our energy dominance…,08-24-2019 01:10:48,6883,0,True,0.0,0.638,0.362,0.7003
1165068170681606144,Rep. Gohmert    MorningsMaria FoxBusiness,08-24-2019 01:07:52,7072,0,True,0.0,1.0,0.0,0.0
1165068054335823872,It’s a new dawn for American energy and manufacturing.  ,08-24-2019 01:07:24,8162,0,True,0.0,0.769,0.231,0.2732
1165067836131336193,Thank you Ivanka. Really Amazing!  ,08-24-2019 01:06:32,10404,50965,False,0.0,0.303,0.697,0.7836
1165067335604023296,Looking forward to being with great leaders in France! Leaving soon.  ,08-24-2019 01:04:33,8584,39007,False,0.0,0.695,0.305,0.6588
1165066714700230656,Highest Condolences! Thank you V.P.  ,08-24-2019 01:02:05,12708,58395,False,0.0,0.589,0.411,0.4199
1165065918470414337,Great going Harris!  ,08-24-2019 00:58:55,6304,30353,False,0.0,0.313,0.687,0.6588
1165064733785034754,Great! He said MAGA country did it. So terrible!  ,08-24-2019 00:54:13,10107,42315,False,0.255,0.447,0.299,0.1761
1165062918737670144,Can't miss rushlimbaugh  ,08-24-2019 00:47:00,6904,0,True,0.0,0.581,0.419,0.1139
1165062760415354881,Thank you to DiamondandSilk for the really nice words and thoughts on LouDobbs tonight hosted by Lou’s friend DavidAsmanfox. Great job by all. P.S. Check out these two great women on tour tomorrow night in NYC at the Marriott Marquis Hotel Broadway. Have fun!,08-24-2019 00:46:22,10365,47175,False,0.0,0.649,0.351,0.9665
1165022004392681472,Just spoke with President JairBolsonaro of Brazil. Our future Trade prospects are very exciting and our relationship is strong perhaps stronger than ever before. I told him if the United States can help with the Amazon Rainforest fires we stand ready to assist!,08-23-2019 22:04:25,37685,176206,False,0.0,0.612,0.388,0.9617
1165005929831702529,unfair Trading Relationship. China should not have put new Tariffs on 75 BILLION DOLLARS of United States product (politically motivated!). Starting on October 1st the 250 BILLION DOLLARS of goods and products from China currently being taxed at 25% will be taxed at 30%...,08-23-2019 21:00:33,15554,67154,False,0.07,0.872,0.058,-0.1511
1165005930733473793,Additionally the remaining 300 BILLION DOLLARS of goods and products from China that was being taxed from September 1st at 10% will now be taxed at 15%. Thank you for your attention to this matter!,08-23-2019 21:00:33,17058,74013,False,0.0,0.894,0.106,0.4436
1165005927864512512,For many years China (and many other countries) has been taking advantage of the United States on Trade Intellectual Property Theft and much more. Our Country has been losing HUNDREDS OF BILLIONS OF DOLLARS a year to China with no end in sight....,08-23-2019 21:00:32,21042,87990,False,0.096,0.741,0.162,0.5106
1165005928996986881,Sadly past Administrations have allowed China to get so far ahead of Fair and Balanced Trade that it has become a great burden to the American Taxpayer. As President I can no longer allow this to happen! In the spirit of achieving Fair Trade we must Balance this very....,08-23-2019 21:00:32,7879,29719,False,0.133,0.656,0.212,0.5707
1164975929598316544,The Dow is down 573 points perhaps on the news that Representative Seth Moulton whoever that may be has dropped out of the 2020 Presidential Race!,08-23-2019 19:01:20,15693,81082,False,0.0,1.0,0.0,0.0
1164914963766546435,all deliveries of Fentanyl from China (or anywhere else!). Fentanyl kills 100000 Americans a year. President Xi said this would stop - it didn’t. Our Economy because of our gains in the last 2 1/2 years is MUCH larger than that of China. We will keep it that way!,08-23-2019 14:59:05,22198,94844,False,0.122,0.832,0.046,-0.5972
1164914960046133249,better off without them. The vast amounts of money made and stolen by China from the United States year after year for decades will and must STOP. Our great American companies are hereby ordered to immediately start looking for an alternative to China including bringing..,08-23-2019 14:59:04,15044,56116,False,0.11,0.715,0.175,0.5672
1164914962529247232,your companies HOME and making your products in the USA. I will be responding to China’s Tariffs this afternoon. This is a GREAT opportunity for the United States. Also I am ordering all carriers including Fed Ex Amazon UPS and the Post Office to SEARCH FOR  REFUSE....,08-23-2019 14:59:04,19456,84028,False,0.0,0.767,0.233,0.9029
1164914959131848705,Our Country has lost stupidly Trillions of Dollars with China over many years. They have stolen our Intellectual Property at a rate of Hundreds of Billions of Dollars a year  they want to continue. I won’t let that happen! We don’t need China and frankly would be far....,08-23-2019 14:59:03,34932,135787,False,0.165,0.749,0.086,-0.636
1164914609180033026,As usual the Fed did NOTHING! It is incredible that they can “speak” without knowing or asking what I am doing which will be announced shortly. We have a very strong dollar and a very weak Fed. I will work “brilliantly” with both and the U.S. will do great...,08-23-2019 14:57:40,16184,70561,False,0.064,0.859,0.078,0.1759
1164914610836783104,My only question is who is our bigger enemy Jay Powell or Chairman Xi?,08-23-2019 14:57:40,13947,57958,False,0.212,0.788,0.0,-0.5423
1164910401584291848,My only question is who is our bigger enemy Jay Powel or Chairman Xi?,08-23-2019 14:40:57,2768,8746,False,0.212,0.788,0.0,-0.5423
1164910399910817797,As usual the Fed did NOTHING! It is incredible that they can “speak” without knowing or asking what I am doing which will be announced shortly. We have a very strong dollar and a very weak Fed. I will work “brilliantly” with both and the U.S. will do great...,08-23-2019 14:40:56,2329,7811,False,0.064,0.859,0.078,0.1759
1164885387862519808,Now the Fed can show their stuff!,08-23-2019 13:01:33,13494,64929,False,0.0,1.0,0.0,0.0
1164862120447664128,This despite the Fake News and Polls!  ,08-23-2019 11:29:06,16110,67670,False,0.0,0.678,0.322,0.4303
1164861052611420160,The Economy is strong and good whereas the rest of the world is not doing so well. Despite this the Fake News Media together with their Partner the Democrat Party are working overtime to convince people that we are in or will soon be going into a Recession. They are.....,08-23-2019 11:24:51,18054,80117,False,0.046,0.689,0.266,0.908
1164861053433499648,willing to lose their wealth or a big part of it just for the possibility of winning the Election. But it won’t work because I always find a way to win especially for the people! The greatest political movement in the history of our Country will have another big win in 2020!,08-23-2019 11:24:51,16552,75585,False,0.028,0.652,0.32,0.9692
1164852076930879493,94% Approval Rating within the  Republican Party. Thank you!,08-23-2019 10:49:11,22660,133321,False,0.0,0.411,0.589,0.8221
1164750452342308864,Are Democrats too extreme when it comes to GunControl? DavidAsmanfox is joined by KimStrassel of WSJ to discuss how gun…,08-23-2019 04:05:22,5518,0,True,0.0,1.0,0.0,0.0
1164750202781216768,Please read my attached statement with regard to the decision of the Government of Israel to deny entry to BDS activists…,08-23-2019 04:04:23,10222,0,True,0.101,0.802,0.097,-0.0258
1164750131285155840,I just started reading my copy last night. Fantastic book!  ,08-23-2019 04:04:05,4147,0,True,0.0,0.673,0.327,0.5983
1164749819161862144,How did a private citizen--Fusion GPS head Glenn Simpson--command so much attention from high-ranking officials?  https://…,08-23-2019 04:02:51,7767,0,True,0.0,1.0,0.0,0.0
1164748836713242624,I don’t get it. Why limit it to the world? Shouldn’t we aspire to more?  ,08-23-2019 03:58:57,4199,0,True,0.0,1.0,0.0,0.0
1164748491777859584,If you watched this week's liberal excesses with anger/frustration and are worried about the damage the Resistance is doi…,08-23-2019 03:57:35,5709,0,True,0.241,0.759,0.0,-0.6597
1164748185488830464,The Democratic Party Is Becoming Unsalvageable – Tablet Magazine  ,08-23-2019 03:56:22,8236,0,True,0.0,0.722,0.278,0.4019
1164748137925402624,I've written a book on the Kavanaugh confirmation with the inimitable JCNSeverino. We interviewed more tha…,08-23-2019 03:56:10,5357,0,True,0.0,1.0,0.0,0.0
1164747665898442754,Obama FBI/DOJ and State Dept colluded with Bruce Ohr his wife and Cl…,08-23-2019 03:54:18,9940,0,True,0.0,1.0,0.0,0.0
1164747090083422208,Talking about the BREAKING release of Bruce Ohr 302s tonight on seanhannity with Jim_Jordan and jsolomonReports  https:…,08-23-2019 03:52:00,6133,0,True,0.0,1.0,0.0,0.0
1164747060811374592,"FBI 302 reports of Bruce Ohr released to JudicialWatch. Confirm FBI warned that [Steele?] was ""desperate that Re…",08-23-2019 03:51:53,17635,0,True,0.216,0.784,0.0,-0.5267
1164746544677101568,Business owners and hard-working Americans tell us every day how great the economy is under President Trump.But now the L…,08-23-2019 03:49:50,21222,0,True,0.0,0.823,0.177,0.6249
1164746464041603072,“It’s kind of troubling to think some Democrats [are] almost wishing for a recession because they think it helps them pol…,08-23-2019 03:49:31,6291,0,True,0.239,0.603,0.159,-0.4806
1164745925572616192,Because of you America is safe. Because of you America is strong. Because of you America is free. And because of y…,08-23-2019 03:47:23,6872,0,True,0.0,0.667,0.333,0.8591
1164745545736474624,Happy birthday James!  ,08-23-2019 03:45:52,5642,31958,False,0.0,0.334,0.666,0.6114
1164744918302175233,Under the USMCA Utah will have more jobs more opportunity and more prosperity. Congress needs to pass the USMCA for the people…,08-23-2019 03:43:23,4092,0,True,0.0,0.862,0.138,0.5198
1164744578534117376,"""You're one of the all-time greats in the history of sports"" President Trump told basketball legend Bob Cousy i…",08-23-2019 03:42:02,5312,0,True,0.0,1.0,0.0,0.0
1164744428680097792,SenCoryGardner has done a fantastic job representing the people of Colorado. He really knows how to win. Strong on Crime Borders  the 2nd A Cory fights hard for our Military  Vets. John Hickenlooper is badly damaged after his horrible run for President. Big Primary trouble!,08-23-2019 03:41:26,7398,32113,False,0.315,0.517,0.168,-0.8122
1164741935220891649,A response to RashidaTlaib and IlhanMN regarding our great ally Israel Share this far and wide so that these two US R…,08-23-2019 03:31:31,9955,0,True,0.0,0.751,0.249,0.743
1164741051422322688,Congratulations to the GREAT Bob Cousy!  ,08-23-2019 03:28:01,9594,0,True,0.0,0.307,0.693,0.8757
1164741018639618050,Bob Cousy is celebrated as one of the greatest players in the history of basketball.Off the court Cousy fought racism an…,08-23-2019 03:27:53,3447,0,True,0.204,0.543,0.252,0.3612
1164740965296463872,  MorningsMaria FoxBusiness,08-23-2019 03:27:40,4861,0,True,0.0,1.0,0.0,0.0
1164740901253656576,President Trump presents the Presidential Medal of Freedom the nation’s highest civilian honor to legendary NB…,08-23-2019 03:27:25,3551,0,True,0.0,0.553,0.447,0.8885
1164740783272075264,Another informant the FBI decided to turn on.   Unbelievable.   ⁦MorningsMaria⁩     ⁦FoxBusiness⁩ Former Overstock CE…,08-23-2019 03:26:57,6402,0,True,0.0,0.878,0.122,0.2023
1164740642926419968,Kansas City Fed President    MorningsMaria FoxBusi…,08-23-2019 03:26:23,3441,0,True,0.0,1.0,0.0,0.0
1164688091392684033,Congratulations to the GREAT Bob Cousy!  ,08-22-2019 23:57:34,9594,45111,False,0.0,0.307,0.693,0.8757
1164687647404634112,Bob Cousy shared a few words as he received the Presidential Medal of Freedom this evening!  ,08-22-2019 23:55:48,7369,0,True,0.0,0.546,0.454,0.8748
1164687627192295424,"""Today it is my privilege to present our Nation's highest civilian honor to a beloved basketball legend and a true America…",08-22-2019 23:55:43,6826,0,True,0.0,0.56,0.44,0.8957
1164684313713172491,Looking forward to soon being in North Carolina to hold a big rally for wonderful Dan Bishop who is running for Congress. His opponent wants Open Borders Sanctuary Cities and Socialism. He likes the “Squad” more than North Carolina. Dan has my Full and Complete Endorsement!,08-22-2019 23:42:33,12561,50895,False,0.0,0.822,0.178,0.8439
1164683759196823553,Check out a FANTASTIC new book “STILL WINNING – Why America Went All In On Donald Trump-And Why We Must Do It Again” by the great writer CharlesHurt. An excellent read. Thank you!,08-22-2019 23:40:21,10245,44890,False,0.0,0.577,0.423,0.9641
1164681626934304769,I am hopeful Congress will engage with my Team to pass meaningful legislation that will make a real difference and most importantly Save Lives!,08-22-2019 23:31:53,10114,57953,False,0.0,0.542,0.458,0.9241
1164681625613021184,Just concluded a very good meeting on preventing Mass Shootings. Talks are ongoing w/ both Republicans  Democrats. We are likewise engaging with lawful gun owners survivors grieving family members law enforcement the NRA mental health professionals and school officials...,08-22-2019 23:31:52,14093,74059,False,0.15,0.727,0.123,-0.0534
1164675742984224768,Just heard that Sean Spicer will be on “Dancing with the Stars.” He will do great. A terrific person who loves our Country dearly!,08-22-2019 23:08:30,11774,72036,False,0.0,0.576,0.424,0.9324
1164543211660042241,The Economy is doing really well. The Federal Reserve can easily make it Record Setting! The question is being asked why are we paying much more in interest than Germany and certain other countries? Be early (for a change) not late. Let America win big rather than just win!,08-22-2019 14:21:52,19402,78681,False,0.0,0.696,0.304,0.9542
1164520903725723648,Germany sells 30 year bonds offering negative yields. Germany competes with the USA. Our Federal Reserve does not allow us to do what we must do. They put us at a disadvantage against our competition. Strong Dollar No Inflation! They move like quicksand. Fight or go home!,08-22-2019 12:53:13,18051,71933,False,0.232,0.668,0.099,-0.775
1164355225903403008,Thank you RealWayneRoot!  ,08-22-2019 01:54:53,12729,43219,False,0.0,0.417,0.583,0.4199
1164331482397204481,It was my honor to sign a Presidential Memorandum facilitating the cancellation of student loan debt for 25K of our most severely disabled Veterans. With today’s order we express the everlasting love  loyalty of a truly grateful Nation. God bless our Vets  God Bless America!  ,08-22-2019 00:20:32,29884,123170,False,0.09,0.495,0.416,0.9643
1164324192965353472,Great! LouDobbs interviewed on seanhannity tonight at 9:00 P.M.  FoxNews,08-21-2019 23:51:34,6794,31921,False,0.0,0.672,0.328,0.6588
